,source,target,rating,time
1025,1523,2,1,1349582400
1026,350,2,1,1346299200
1027,89,2,1,1345003200
1028,77,2,1,1344484800
1029,1785,2,1,1343102400
1030,166,2,1,1340596800
1031,489,2,1,1336449600
1032,25,2,1,1336363200
1033,161,2,1,1335844800
1034,1475,2,1,1331269200
1035,83,2,1,1330578000
1036,117,2,1,1329627600
1037,146,2,1,1329454800
1038,277,2,1,1329454800
1039,70,2,1,1333080000
1040,1487,2,1,1326862800
1041,67,2,1,1326344400
1042,175,2,1,1321160400
1043,270,2,1,1321160400
1044,587,2,1,1320642000
1045,871,2,1,1320465600
1046,389,2,1,1318564800
1047,544,2,1,1313467200
1048,2631,2,1,1312776000
1049,672,2,1,1311480000
1050,137,2,1,1310356800
1051,424,2,1,1309060800
1052,65,2,1,1308196800
1053,1693,2,1,1308024000
1054,475,2,1,1307678400
1055,35,2,1,1307246400
1056,449,2,1,1307073600
1057,1998,2,1,1306900800
1058,1977,2,1,1306123200
1059,915,2,1,1306036800
1060,63,2,1,1305432000
1061,1957,2,1,1305432000
1062,1635,2,1,1305432000
1063,508,2,1,1305086400
1064,2499,2,1,1305000000
1065,2497,2,1,1305000000
1066,299,2,1,1304827200
1067,1225,2,1,1304654400
1068,1232,2,1,1304654400
1069,238,2,1,1304568000
1070,2488,2,1,1304481600
1071,1936,2,1,1304481600
1072,382,2,1,1304308800
1073,355,2,1,1304308800
1074,1090,2,1,1304049600
1075,1222,2,1,1303963200
1076,21,2,1,1303876800
1077,564,2,1,1303444800
1078,2459,2,1,1303444800
1079,774,2,1,1303272000
1080,209,2,1,1302840000
1081,1922,2,1,1302753600
1082,504,2,1,1302408000
1083,987,2,1,1302235200
1084,2446,2,1,1301976000
1085,986,2,1,1301284800
1086,1603,2,1,1301284800
1087,379,2,1,1297573200
1088,446,2,1,1297227600
1089,436,2,1,1295154000
1090,512,2,1,1293685200
1091,2,37,10,1343102400
1092,2,38,9,1394424000
1093,2,168,9,1290920400
1094,2,4,9,1298264400
1095,2,20,8,1333339200
1096,2,767,8,1308196800
1097,2,23,8,1308196800
1098,2,40,8,1308196800
1099,2,91,8,1308196800
1100,2,113,8,1308196800
1101,2,54,8,1296622800
1102,2,108,7,1323493200
1103,2,469,7,1301284800
1104,2,250,7,1308196800
1105,2,271,7,1308196800
1106,2,471,7,1308196800
1107,2,185,6,1336190400
1108,2,188,6,1333598400
1109,2,31,6,1325653200
1110,2,312,6,1298869200
1111,2,74,6,1296622800
1112,2,119,6,1306036800
1113,2,8,5,1376366400
1114,2,381,5,1361768400
1115,2,223,5,1344916800
1116,2,257,5,1335931200
1117,2,47,5,1331870400
1118,2,17,5,1336104000
1119,2,9,5,1320814800
1120,2,150,5,1308283200
1121,2,7400,5,1306036800
1122,2,263,5,1305172800
1123,2,42,5,1306987200
1124,2,109,5,1304481600
1125,2,489,4,1336449600
1126,2,145,4,1411963200
1127,2,107,4,1362027600
1128,2,22,4,1393218000
1129,2,473,4,1306987200
1130,2,99,4,1305000000
1131,2,165,3,1409457600
1132,2,24,3,1376625600
1133,2,7,3,1375761600
1134,2,189,3,1340856000
1135,2,787,3,1338696000
1136,2,264,3,1331010000
1137,2,66,3,1333425600
1138,2,562,3,1327640400
1139,2,270,3,1321160400
1140,2,871,3,1320465600
1141,2,15,3,1327381200
1142,2,137,3,1345608000
1143,2,75,3,1324011600
1144,2,353,3,1304481600
1145,2,21,3,1330491600
1146,2,658,3,1304568000
1147,2,45,3,1301889600
1148,2,121,3,1326776400
1149,2,10,3,1291006800
1150,2,164,2,1396929600
1151,2,1380,2,1393045200
1152,2,2404,2,1393045200
1153,2,1691,2,1385528400
1154,2,14,2,1376798400
1155,2,13,2,1376625600
1156,2,139,2,1376625600
1157,2,206,2,1376625600
1158,2,19,2,1393131600
1159,2,318,2,1355202000
1160,2,561,2,1354510800
1161,2,51,2,1343102400
1162,2,90,2,1342929600
1163,2,241,2,1342584000
1164,2,1494,2,1333598400
1165,2,77,2,1333252800
1166,2,133,2,1331524800
1167,2,70,2,1329109200
1168,2,211,2,1327554000
1169,2,681,2,1321419600
1170,2,272,2,1312516800
1171,2,862,2,1312171200
1172,2,140,2,1311134400
1173,2,217,2,1306900800
1174,2,182,2,1306123200
1175,2,251,2,1305000000
1176,2,1098,2,1305000000
1177,2,106,2,1343275200
1178,2,503,2,1302235200
1179,2,1409,2,1303963200
1180,2,446,2,1298005200
1181,2,769,2,1298005200
1182,2,1209,2,1296622800
1183,2,917,2,1294030800
1184,2,710,2,1292907600
1185,2,1632,2,1291006800
1186,2,2006,2,1307073600
1187,2,2698,1,1297746000
1188,2,1127,1,1290661200
1189,2,647,1,1401940800
1190,2,126,1,1398312000
1191,2,43,1,1397793600
1192,2,242,1,1393218000
1193,2,87,1,1387170000
1194,2,5,1,1387170000
1195,2,111,1,1385355600
1196,2,1156,1,1381896000
1197,2,16,1,1376798400
1198,2,412,1,1376798400
1199,2,5342,1,1376798400
1200,2,95,1,1376625600
1201,2,85,1,1376625600
1202,2,3,1,1376625600
1203,2,219,1,1367467200
1204,2,93,1,1363838400
1205,2,18,1,1361250000
1206,2,350,1,1346299200
1207,2,268,1,1345435200
1208,2,89,1,1345003200
1209,2,1785,1,1343102400
1210,2,306,1,1338696000
1211,2,25,1,1336363200
1212,2,161,1,1335844800
1213,2,52,1,1332388800
1214,2,97,1,1331010000
1215,2,83,1,1330664400
1216,2,117,1,1329627600
1217,2,146,1,1329454800
1218,2,2839,1,1327640400
1219,2,1487,1,1326862800
1220,2,67,1,1326344400
1221,2,175,1,1321160400
1222,2,587,1,1320642000
1223,2,1475,1,1315022400
1224,2,1709,1,1311652800
1225,2,672,1,1311480000
1226,2,39,1,1311220800
1227,2,424,1,1309060800
1228,2,1693,1,1308024000
1229,2,35,1,1307246400
1230,2,449,1,1307073600
1231,2,1998,1,1306900800
1232,2,1929,1,1306296000
1233,2,1977,1,1306123200
1234,2,236,1,1306036800
1235,2,777,1,1305518400
1236,2,63,1,1305432000
1237,2,1957,1,1305432000
1238,2,1635,1,1305432000
1239,2,915,1,1305432000
1240,2,65,1,1305259200
1241,2,508,1,1305086400
1242,2,2499,1,1305000000
1243,2,2497,1,1305000000
1244,2,299,1,1304827200
1245,2,1421,1,1304827200
1246,2,1225,1,1304654400
1247,2,1232,1,1304654400
1248,2,2488,1,1304481600
1249,2,1936,1,1304481600
1250,2,382,1,1304308800
1251,2,355,1,1304308800
1252,2,238,1,1304308800
1253,2,1090,1,1304049600
1254,2,1222,1,1303963200
1255,2,564,1,1303444800
1256,2,2459,1,1303444800
1257,2,774,1,1303272000
1258,2,420,1,1303099200
1259,2,237,1,1302840000
1260,2,209,1,1302840000
1261,2,1922,1,1302753600
1262,2,532,1,1302667200
1263,2,504,1,1302408000
1264,2,7401,1,1302408000
1265,2,987,1,1302235200
1266,2,2446,1,1301976000
1267,2,200,1,1301976000
1268,2,44,1,1301544000
1269,2,986,1,1301284800
1270,2,148,1,1301284800
1271,2,1603,1,1301284800
1272,2,379,1,1297573200
1273,2,436,1,1295154000
1274,2,512,1,1293685200
1275,2,402,1,1289192400
1276,2,11,-5,1411963200
1277,2,7508,-5,1306468800
1278,2,7552,-5,1411963200
1279,2,7500,-10,1345694400
1280,2,7482,-10,1345694400
1281,2,7583,-10,1341115200
1282,2,798,-10,1339387200
1283,2,7577,-10,1333339200
1284,2,7603,-10,1411963200
1285,971,3,10,1362114000
1286,92,3,10,1359867600
1287,7336,3,10,1353214800
1288,5,3,8,1383627600
1289,1545,3,8,1359262800
1290,103,3,8,1370491200
1291,207,3,7,1392699600
1292,43,3,7,1370577600
1293,6,3,7,1362373200
1294,7380,3,6,1371614400
1295,333,3,6,1371441600
1296,287,3,6,1371355200
1297,754,3,6,1364961600
1298,26,3,5,1385787600
1299,34,3,5,1373860800
1300,525,3,5,1365825600
1301,545,3,5,1365825600
1302,56,3,5,1365739200
1303,1849,3,5,1365652800
1304,557,3,5,1372219200
1305,208,3,5,1368676800
1306,1558,3,5,1365393600
1307,2346,3,5,1364961600
1308,974,3,5,1385787600
1309,262,3,5,1364616000
1310,2001,3,5,1364443200
1311,142,3,5,1364616000
1312,815,3,5,1369022400
1313,120,3,5,1392354000
1314,492,3,5,1357016400
1315,1175,3,5,1364529600
1316,32,3,5,1365652800
1317,259,3,5,1370836800
1318,177,3,5,1355893200
1319,172,3,5,1365825600
1320,1347,3,5,1352782800
1321,1338,3,5,1348113600
1322,105,3,4,1389243600
1323,891,3,4,1371614400
1324,818,3,4,1374811200
1325,890,3,4,1366862400
1326,347,3,4,1365393600
1327,93,3,4,1372219200
1328,1362,3,4,1363233600
1329,1547,3,4,1362632400
1330,351,3,4,1361163600
1331,42,3,4,1370232000
1332,123,3,4,1360472400
1333,113,3,4,1356757200
1334,1056,3,4,1359522000
1335,2280,3,4,1362632400
1336,879,3,4,1360731600
1337,36,3,4,1355720400
1338,590,3,3,1386046800
1339,3254,3,3,1373688000
1340,291,3,3,1373947200
1341,3260,3,3,1371960000
1342,1174,3,3,1366084800
1343,3198,3,3,1365739200
1344,460,3,3,1365912000
1345,3200,3,3,1365652800
1346,30,3,3,1384664400
1347,589,3,3,1365566400
1348,115,3,3,1369540800
1349,433,3,3,1365307200
1350,81,3,3,1365134400
1351,7509,3,3,1364616000
1352,973,3,3,1363924800
1353,1555,3,3,1365825600
1354,2334,3,3,1363320000
1355,3154,3,3,1363147200
1356,7595,3,3,1363060800
1357,244,3,3,1363665600
1358,1361,3,3,1362632400
1359,2331,3,3,1362632400
1360,1061,3,3,1365739200
1361,21,3,3,1362805200
1362,1356,3,3,1361250000
1363,509,3,3,1361422800
1364,969,3,3,1360040400
1365,197,3,3,1364961600
1366,493,3,3,1362027600
1367,124,3,3,1357448400
1368,621,3,3,1361077200
1369,1036,3,3,1361250000
1370,1054,3,3,1356757200
1371,1818,3,3,1362200400
1372,90,3,3,1357707600
1373,358,3,3,1363752000
1374,1339,3,3,1355202000
1375,396,3,3,1397102400
1376,748,3,3,1356498000
1377,24,3,3,1365393600
1378,13,3,3,1353992400
1379,170,3,3,1348113600
1380,2336,3,2,1399176000
1381,88,3,2,1385442000
1382,163,3,2,1384923600
1383,158,3,2,1385269200
1384,1576,3,2,1370577600
1385,2353,3,2,1367985600
1386,3221,3,2,1366862400
1387,1358,3,2,1365998400
1388,136,3,2,1365739200
1389,1367,3,2,1365480000
1390,7512,3,2,1369108800
1391,757,3,2,1365566400
1392,49,3,2,1370404800
1393,646,3,2,1364443200
1394,190,3,2,1363579200
1395,1839,3,2,1363924800
1396,2328,3,2,1362974400
1397,1360,3,2,1361941200
1398,7377,3,2,1361768400
1399,7431,3,2,1361250000
1400,2321,3,2,1361077200
1401,125,3,2,1362974400
1402,174,3,2,1361854800
1403,1548,3,2,1360558800
1404,1837,3,2,1362114000
1405,173,3,2,1384664400
1406,1834,3,2,1360126800
1407,107,3,2,1359954000
1408,703,3,2,1359176400
1409,1456,3,2,1359090000
1410,7406,3,2,1358917200
1411,1832,3,2,1358917200
1412,242,3,2,1363233600
1413,3105,3,2,1358571600
1414,641,3,2,1363147200
1415,320,3,2,1357880400
1416,955,3,2,1363147200
1417,885,3,2,1357102800
1418,632,3,2,1362027600
1419,2300,3,2,1355634000
1420,702,3,2,1365307200
1421,228,3,2,1355806800
1422,752,3,2,1355115600
1423,2291,3,2,1355115600
1424,656,3,2,1354424400
1425,877,3,2,1354165200
1426,7,3,2,1353906000
1427,1043,3,2,1353042000
1428,2293,3,1,1397620800
1429,58,3,1,1403755200
1430,290,3,1,1392267600
1431,87,3,1,1392267600
1432,72,3,1,1390107600
1433,650,3,1,1385528400
1434,3328,3,1,1385182800
1435,720,3,1,1385096400
1436,1379,3,1,1383800400
1437,219,3,1,1380859200
1438,19,3,1,1378872000
1439,309,3,1,1378094400
1440,3275,3,1,1374120000
1441,1336,3,1,1372996800
1442,345,3,1,1372996800
1443,336,3,1,1372996800
1444,295,3,1,1372392000
1445,154,3,1,1372305600
1446,1375,3,1,1371873600
1447,97,3,1,1371441600
1448,435,3,1,1369022400
1449,7390,3,1,1367553600
1450,753,3,1,1367553600
1451,12,3,1,1367467200
1452,1853,3,1,1367294400
1453,1184,3,1,1366862400
1454,1064,3,1,1366430400
1455,1560,3,1,1365998400
1456,988,3,1,1365912000
1457,7341,3,1,1365825600
1458,203,3,1,1365825600
1459,976,3,1,1365739200
1460,1063,3,1,1365739200
1461,289,3,1,1365825600
1462,454,3,1,1365739200
1463,7394,3,1,1365652800
1464,3203,3,1,1365652800
1465,1844,3,1,1365566400
1466,2053,3,1,1365220800
1467,1363,3,1,1365048000
1468,3181,3,1,1364961600
1469,288,3,1,1364616000
1470,2263,3,1,1364616000
1471,111,3,1,1364529600
1472,1843,3,1,1364529600
1473,774,3,1,1363665600
1474,3132,3,1,1363665600
1475,1059,3,1,1363320000
1476,2332,3,1,1363320000
1477,691,3,1,1363147200
1478,1550,3,1,1362718800
1479,1060,3,1,1362718800
1480,286,3,1,1362632400
1481,205,3,1,1361941200
1482,1359,3,1,1366257600
1483,1459,3,1,1360818000
1484,2315,3,1,1360645200
1485,135,3,1,1360386000
1486,1835,3,1,1360386000
1487,10,3,1,1360213200
1488,7432,3,1,1360213200
1489,1815,3,1,1360126800
1490,3127,3,1,1360126800
1491,1836,3,1,1360040400
1492,296,3,1,1359867600
1493,266,3,1,1359694800
1494,2311,3,1,1358485200
1495,40,3,1,1357707600
1496,1129,3,1,1357707600
1497,1147,3,1,1357621200
1498,2308,3,1,1357534800
1499,331,3,1,1357448400
1500,27,3,1,1379304000
1501,755,3,1,1357275600
1502,2306,3,1,1357189200
1503,5679,3,1,1357189200
1504,1790,3,1,1357794000
1505,1523,3,1,1356238800
1506,63,3,1,1356152400
1507,937,3,1,1356152400
1508,100,3,1,1355979600
1509,53,3,1,1355979600
1510,2298,3,1,1355547600
1511,3087,3,1,1355547600
1512,1274,3,1,1355288400
1513,227,3,1,1355202000
1514,1348,3,1,1355115600
1515,75,3,1,1355029200
1516,2295,3,1,1355029200
1517,394,3,1,1354942800
1518,3043,3,1,1354683600
1519,2285,3,1,1354683600
1520,1536,3,1,1355547600
1521,883,3,1,1354683600
1522,8,3,1,1354597200
1523,199,3,1,1354510800
1524,2290,3,1,1354510800
1525,11,3,1,1354424400
1526,1816,3,1,1354338000
1527,62,3,1,1354338000
1528,95,3,1,1354251600
1529,701,3,1,1353128400
1530,1524,3,1,1353128400
1531,1169,3,1,1352782800
1532,749,3,1,1351396800
1533,876,3,1,1348113600
1534,33,3,-2,1365739200
1535,3,5,8,1372996800
1536,3,92,8,1355029200
1537,3,6,8,1361941200
1538,3,207,6,1392267600
1539,3,123,6,1364875200
1540,3,287,6,1371355200
1541,3,103,6,1370491200
1542,3,34,5,1376280000
1543,3,56,5,1365739200
1544,3,142,5,1364616000
1545,3,120,5,1392354000
1546,3,351,5,1385528400
1547,3,333,5,1371441600
1548,3,43,5,1370577600
1549,3,32,5,1365566400
1550,3,1338,5,1348113600
1551,3,170,5,1348113600
1552,3,105,4,1389243600
1553,3,818,4,1366171200
1554,3,208,4,1367726400
1555,3,974,4,1385787600
1556,3,347,4,1365393600
1557,3,93,4,1372219200
1558,3,973,4,1363924800
1559,3,1362,4,1363233600
1560,3,1547,4,1362632400
1561,3,509,4,1361422800
1562,3,197,4,1363233600
1563,3,1545,4,1360645200
1564,3,1056,4,1359522000
1565,3,492,4,1357189200
1566,3,2280,4,1362632400
1567,3,879,4,1360731600
1568,3,36,4,1354338000
1569,3,259,4,1360645200
1570,3,19,3,1395979200
1571,3,291,3,1373947200
1572,3,891,3,1370577600
1573,3,460,3,1365912000
1574,3,30,3,1365652800
1575,3,557,3,1372219200
1576,3,1849,3,1365566400
1577,3,136,3,1365739200
1578,3,1558,3,1365393600
1579,3,115,3,1369540800
1580,3,31,3,1365307200
1581,3,890,3,1365739200
1582,3,262,3,1370318400
1583,3,190,3,1363579200
1584,3,1555,3,1365825600
1585,3,7595,3,1363060800
1586,3,1361,3,1362632400
1587,3,971,3,1362027600
1588,3,1359,3,1365048000
1589,3,1061,3,1365739200
1590,3,1356,3,1361250000
1591,3,42,3,1362546000
1592,3,493,3,1362027600
1593,3,331,3,1357448400
1594,3,124,3,1357448400
1595,3,1824,3,1357448400
1596,3,621,3,1361077200
1597,3,1036,3,1361250000
1598,3,754,3,1356238800
1599,3,1054,3,1362718800
1600,3,702,3,1365307200
1601,3,1818,3,1362200400
1602,3,90,3,1357707600
1603,3,396,3,1396756800
1604,3,24,3,1365393600
1605,3,13,3,1353992400
1606,3,88,2,1385442000
1607,3,163,2,1384923600
1608,3,158,2,1385182800
1609,3,590,2,1385442000
1610,3,247,2,1373947200
1611,3,3254,2,1373688000
1612,3,1576,2,1370577600
1613,3,7380,2,1370404800
1614,3,7525,2,1373860800
1615,3,2353,2,1366603200
1616,3,638,2,1366257600
1617,3,1174,2,1366084800
1618,3,525,2,1365825600
1619,3,289,2,1365739200
1620,3,1363,2,1365048000
1621,3,2346,2,1364961600
1622,3,7512,2,1369108800
1623,3,81,2,1365134400
1624,3,7509,2,1364616000
1625,3,646,2,1364443200
1626,3,162,2,1363147200
1627,3,1839,2,1363924800
1628,3,21,2,1362805200
1629,3,244,2,1363665600
1630,3,1360,2,1361941200
1631,3,7377,2,1361768400
1632,3,2321,2,1361077200
1633,3,174,2,1361854800
1634,3,1548,2,1360558800
1635,3,1834,2,1360126800
1636,3,107,2,1359954000
1637,3,969,2,1360040400
1638,3,886,2,1359608400
1639,3,1832,2,1358917200
1640,3,641,2,1363147200
1641,3,2306,2,1357189200
1642,3,1790,2,1363406400
1643,3,1523,2,1356238800
1644,3,63,2,1356152400
1645,3,937,2,1356152400
1646,3,632,2,1362027600
1647,3,2300,2,1355634000
1648,3,1175,2,1364529600
1649,3,752,2,1355115600
1650,3,2295,2,1355029200
1651,3,394,2,1354942800
1652,3,2291,2,1355115600
1653,3,1536,2,1355547600
1654,3,358,2,1363752000
1655,3,1339,2,1354683600
1656,3,748,2,1385528400
1657,3,1816,2,1354338000
1658,3,7,2,1353906000
1659,3,29,2,1354338000
1660,3,7336,2,1353214800
1661,3,1347,2,1353042000
1662,3,290,1,1392267600
1663,3,87,1,1392267600
1664,3,72,1,1390107600
1665,3,3328,1,1385182800
1666,3,720,1,1385096400
1667,3,650,1,1385701200
1668,3,1379,1,1383714000
1669,3,309,1,1378094400
1670,3,3275,1,1374120000
1671,3,1336,1,1372996800
1672,3,345,1,1372996800
1673,3,295,1,1372392000
1674,3,3260,1,1371960000
1675,3,1375,1,1371873600
1676,3,97,1,1371441600
1677,3,2903,1,1369108800
1678,3,7390,1,1367553600
1679,3,12,1,1367553600
1680,3,753,1,1367553600
1681,3,1853,1,1367294400
1682,3,1184,1,1366862400
1683,3,3221,1,1366862400
1684,3,1560,1,1365998400
1685,3,1358,1,1365998400
1686,3,7341,1,1365825600
1687,3,203,1,1365825600
1688,3,3198,1,1365739200
1689,3,976,1,1365739200
1690,3,1063,1,1365739200
1691,3,454,1,1365739200
1692,3,3203,1,1365652800
1693,3,3200,1,1365652800
1694,3,1367,1,1365480000
1695,3,433,1,1365307200
1696,3,2053,1,1365220800
1697,3,3181,1,1364961600
1698,3,288,1,1364702400
1699,3,2263,1,1364616000
1700,3,757,1,1364529600
1701,3,49,1,1364529600
1702,3,111,1,1364529600
1703,3,1843,1,1364529600
1704,3,2336,1,1363838400
1705,3,774,1,1363665600
1706,3,3132,1,1363665600
1707,3,1059,1,1363320000
1708,3,2332,1,1363320000
1709,3,2334,1,1363320000
1710,3,3154,1,1363147200
1711,3,691,1,1363147200
1712,3,2328,1,1362974400
1713,3,1550,1,1362718800
1714,3,1060,1,1362718800
1715,3,286,1,1362632400
1716,3,2331,1,1362632400
1717,3,205,1,1361941200
1718,3,7431,1,1361250000
1719,3,1459,1,1360818000
1720,3,2315,1,1360645200
1721,3,27,1,1360472400
1722,3,1837,1,1360386000
1723,3,135,1,1360386000
1724,3,1835,1,1360386000
1725,3,173,1,1360299600
1726,3,125,1,1360299600
1727,3,815,1,1360299600
1728,3,10,1,1360213200
1729,3,7432,1,1360213200
1730,3,1815,1,1360126800
1731,3,3127,1,1360126800
1732,3,1836,1,1360040400
1733,3,296,1,1359867600
1734,3,266,1,1359694800
1735,3,703,1,1359176400
1736,3,1456,1,1359090000
1737,3,7406,1,1358917200
1738,3,242,1,1363233600
1739,3,3105,1,1358571600
1740,3,2311,1,1358485200
1741,3,320,1,1357880400
1742,3,40,1,1357707600
1743,3,1129,1,1357707600
1744,3,1147,1,1357621200
1745,3,2308,1,1357534800
1746,3,955,1,1357362000
1747,3,755,1,1357275600
1748,3,5679,1,1357189200
1749,3,885,1,1357102800
1750,3,100,1,1355979600
1751,3,53,1,1355979600
1752,3,2298,1,1355547600
1753,3,3087,1,1355547600
1754,3,228,1,1355288400
1755,3,1274,1,1355288400
1756,3,227,1,1355202000
1757,3,1348,1,1355115600
1758,3,75,1,1355029200
1759,3,2285,1,1354683600
1760,3,883,1,1354683600
1761,3,8,1,1354597200
1762,3,199,1,1354510800
1763,3,2290,1,1354510800
1764,3,11,1,1354424400
1765,3,656,1,1354424400
1766,3,62,1,1354338000
1767,3,877,1,1354165200
1768,3,95,1,1353992400
1769,3,701,1,1353128400
1770,3,1524,1,1353128400
1771,3,1043,1,1353042000
1772,3,116,1,1352350800
1773,3,749,1,1352350800
1774,3,3049,1,1352350800
1775,3,876,1,1348113600
1776,3,172,-1,1394942400
1777,3,7604,-10,1398312000
1778,97,4,10,1325998800
1779,215,4,10,1311393600
1780,479,4,10,1313985600
1781,302,4,10,1309924800
1782,39,4,10,1308369600
1783,381,4,10,1304222400
1784,148,4,10,1304827200
1785,7603,4,9,1337832000
1786,40,4,9,1311652800
1787,312,4,9,1307592000
1788,31,4,8,1303704000
1789,131,4,8,1305777600
1790,859,4,7,1307419200
1791,437,4,7,1306123200
1792,23,4,7,1301284800
1793,37,4,7,1306036800
1794,136,4,6,1348113600
1795,25,4,6,1343016000
1796,9,4,6,1373342400
1797,777,4,6,1306468800
1798,1398,4,6,1306814400
1799,17,4,5,1338696000
1800,77,4,5,1325048400
1801,1445,4,5,1309147200
1802,1009,4,5,1307419200
1803,423,4,5,1307419200
1804,510,4,5,1309320000
1805,65,4,5,1323061200
1806,420,4,5,1303704000
1807,63,4,5,1340683200
1808,224,4,5,1304654400
1809,7582,4,5,1303876800
1810,16,4,5,1303876800
1811,311,4,5,1301716800
1812,562,4,5,1300680000
1813,223,4,5,1302235200
1814,1230,4,5,1304308800
1815,74,4,5,1296018000
1816,54,4,5,1301889600
1817,113,4,5,1290747600
1818,119,4,5,1293166800
1819,683,4,4,1321074000
1820,231,4,4,1310875200
1821,1239,4,4,1306382400
1822,72,4,4,1316491200
1823,567,4,4,1304827200
1824,508,4,4,1305086400
1825,139,4,4,1305000000
1826,466,4,4,1306382400
1827,534,4,4,1305345600
1828,1085,4,4,1303617600
1829,236,4,4,1306123200
1830,771,4,4,1303617600
1831,150,4,4,1304395200
1832,106,4,4,1305604800
1833,561,4,4,1324011600
1834,768,4,4,1296450000
1835,121,4,4,1292302800
1836,168,4,4,1304049600
1837,1270,4,3,1298091600
1838,159,4,3,1345953600
1839,177,4,3,1337313600
1840,1264,4,3,1310011200
1841,578,4,3,1307505600
1842,3774,4,3,1306641600
1843,1003,4,3,1306382400
1844,367,4,3,1306123200
1845,1107,4,3,1305864000
1846,661,4,3,1306036800
1847,274,4,3,1316318400
1848,654,4,3,1305259200
1849,910,4,3,1306296000
1850,1091,4,3,1304049600
1851,1401,4,3,1300248000
1852,84,4,3,1308024000
1853,531,4,3,1302235200
1854,237,4,3,1297486800
1855,270,4,3,1304222400
1856,45,4,3,1302667200
1857,501,4,3,1294894800
1858,710,4,3,1297918800
1859,91,4,3,1291525200
1860,583,4,2,1309060800
1861,1702,4,2,1309665600
1862,3356,4,2,1392958800
1863,95,4,2,1350619200
1864,22,4,2,1347249600
1865,21,4,2,1344571200
1866,11,4,2,1331870400
1867,47,4,2,1325912400
1868,156,4,2,1324270800
1869,733,4,2,1312948800
1870,356,4,2,1307937600
1871,1678,4,2,1307419200
1872,1010,4,2,1307419200
1873,7596,4,2,1307332800
1874,781,4,2,1307246400
1875,2017,4,2,1307764800
1876,2002,4,2,1307160000
1877,572,4,2,1306987200
1878,202,4,2,1306468800
1879,664,4,2,1306814400
1880,1636,4,2,1306296000
1881,181,4,2,1305691200
1882,326,4,2,1305345600
1883,341,4,2,1305345600
1884,538,4,2,1305259200
1885,88,4,2,1306296000
1886,1233,4,2,1305000000
1887,111,4,2,1304740800
1888,2492,4,2,1304654400
1889,536,4,2,1305691200
1890,1621,4,2,1304827200
